_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.full_log,_source.id,_source.timestamp,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.manager.name,_source.decoder.parent,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.GeoLocation.country_name,_source.GeoLocation.location.lon,_source.GeoLocation.location.lat,_source.data.protocol,_source.data.id,_source.data.url,_source.GeoLocation.region_name,_source.data.uid,_source.data.euid,_source.data.tty,_source.GeoLocation.city_name,_source.data.srcuser,_source.data.action,_source.agent.ip,_source.data.extra_data,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7
wazuh-alerts-4.x-2024.07.21,GEHy1pABvQ4GvBtkrUut,1,1,localhost,000,203.86.123.61,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",21,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:19:01 localhost sshd[68628]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=203.86.123.61  user=root,1721593141.4076036,"Jul 21, 2024 @ 20:19:01.982",localhost,sshd,Jul 21 20:19:01,localhost, ,pam,log,"Jul 21, 2024 @ 20:19:01.982",/var/log/auth.log,China,113.7266,34.7725, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,FUHy1pABvQ4GvBtkTEsO,1,1,localhost,000,170.64.210.239, ,49778,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",30,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:18:36 localhost sshd[68625]: Invalid user oracle from 170.64.210.239 port 49778,1721593117.4074460,"Jul 21, 2024 @ 20:18:37.957",localhost,sshd,Jul 21 20:18:36,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:18:37.957",/var/log/auth.log,United States,-97.822,37.751, , , , , , , , ,oracle, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,_0Ht1pABvQ4GvBtkDEo0,1,1,localhost,000,162.43.18.124, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",15,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:12:54 localhost sshd[68558]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=162.43.18.124 ,1721592775.4053640,"Jul 21, 2024 @ 20:12:55.648",localhost,sshd,Jul 21 20:12:54,localhost, ,pam,log,"Jul 21, 2024 @ 20:12:55.648",/var/log/auth.log,United States,-97.822,37.751, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,DUHv1pABvQ4GvBtk2kv9,1,1,localhost,000,185.5.249.124, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",25,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:15:58 localhost sshd[68566]: Failed password for invalid user sunsetsoft from 185.5.249.124 port 56894 ssh2,1721592959.4070222,"Jul 21, 2024 @ 20:15:59.822",localhost,sshd,Jul 21 20:15:58,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:15:59.822",/var/log/auth.log,Russia,37.6068,55.7386, , , , , , , , ,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,4UHn1pABvQ4GvBtkBUo1,1,1,localhost,000,194.169.175.35, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",7,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:06:15 localhost sshd[68453]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=194.169.175.35 ,1721592377.4028094,"Jul 21, 2024 @ 20:06:17.336",localhost,sshd,Jul 21 20:06:15,localhost, ,pam,log,"Jul 21, 2024 @ 20:06:17.336",/var/log/auth.log,Germany,9.491,51.2993, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,_EHs1pABvQ4GvBtk-Eqr,1,1,localhost,000,167.94.145.111, , ,false,5, ,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]",5, , , ,31101, ,"167.94.145.111 - - [21/Jul/2024:20:12:47 +0000] ""PRI * HTTP/2.0"" 400 166 ""-"" ""-""",1721592767.4052362,"Jul 21, 2024 @ 20:12:47.641", , , ,localhost, ,web-accesslog,log,"Jul 21, 2024 @ 20:12:47.641",/var/log/nginx/access.log,United States,-97.822,37.751,PRI,400,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,MkH71pABvQ4GvBtkIUvf,1,1,localhost,000,198.50.138.104, ,59194,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",40,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:28:14 localhost sshd[68703]: Invalid user sunsetsoft from 198.50.138.104 port 59194,1721593694.4108996,"Jul 21, 2024 @ 20:28:14.476",localhost,sshd,Jul 21 20:28:14,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:28:14.476",/var/log/auth.log,Canada,-73.5794,45.5063, , , ,Quebec, , , ,Montreal,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,M0H71pABvQ4GvBtkIUvf,1,1,localhost,000,213.109.202.127,sshd, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",29,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:28:15 localhost sshd[68705]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=213.109.202.127  user=sshd,1721593696.4109526,"Jul 21, 2024 @ 20:28:16.476",localhost,sshd,Jul 21 20:28:15,localhost, ,pam,log,"Jul 21, 2024 @ 20:28:16.476",/var/log/auth.log, , , , , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,NEH71pABvQ4GvBtkIUvf,1,1,localhost,000,198.50.138.104, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",41,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:28:16 localhost sshd[68703]: Failed password for invalid user sunsetsoft from 198.50.138.104 port 59194 ssh2,1721593696.4110064,"Jul 21, 2024 @ 20:28:16.476",localhost,sshd,Jul 21 20:28:16,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:28:16.476",/var/log/auth.log,Canada,-73.5794,45.5063, , , ,Quebec, , , ,Montreal,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,S0H_1pABvQ4GvBtkxUtg,1,1,localhost,000,1.255.226.41, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",38,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:33:14 localhost sshd[68811]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=1.255.226.41 ,1721593994.4131090,"Jul 21, 2024 @ 20:33:14.743",localhost,sshd,Jul 21 20:33:14,localhost, ,pam,log,"Jul 21, 2024 @ 20:33:14.743",/var/log/auth.log,South Korea,128.6531,35.2716, , , ,Gyeongsangnam-do,0,0,ssh,Changwon, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,T0H_1pABvQ4GvBtkxUtg,1,1,localhost,000,1.255.226.41, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",49,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:33:16 localhost sshd[68811]: Failed password for invalid user sunsetsoft from 1.255.226.41 port 50102 ssh2,1721593998.4133178,"Jul 21, 2024 @ 20:33:18.743",localhost,sshd,Jul 21 20:33:16,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:33:18.743",/var/log/auth.log,South Korea,128.6531,35.2716, , , ,Gyeongsangnam-do, , , ,Changwon,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,PkH81pABvQ4GvBtku0v7,1,1,localhost,000,170.64.210.239, ,49662,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",44,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:30:01 localhost sshd[68723]: Invalid user admin from 170.64.210.239 port 49662,1721593802.4113679,"Jul 21, 2024 @ 20:30:02.564",localhost,sshd,Jul 21 20:30:01,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:30:02.564",/var/log/auth.log,United States,-97.822,37.751, , , , , , , , ,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,P0H81pABvQ4GvBtku0v7,1,1,localhost,000,170.64.210.239, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",32,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:30:01 localhost sshd[68723]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=170.64.210.239 ,1721593802.4114204,"Jul 21, 2024 @ 20:30:02.564",localhost,sshd,Jul 21 20:30:01,localhost, ,pam,log,"Jul 21, 2024 @ 20:30:02.564",/var/log/auth.log,United States,-97.822,37.751, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,OEH71pABvQ4GvBtk5Ush,1,1,localhost,000,51.222.14.76, ,60352,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",42,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:29:02 localhost sshd[68720]: Invalid user sunsetsoft from 51.222.14.76 port 60352,1721593744.4112107,"Jul 21, 2024 @ 20:29:04.529",localhost,sshd,Jul 21 20:29:02,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:29:04.529",/var/log/auth.log,France,2.3387,48.8582, , , , , , , , ,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,OUH71pABvQ4GvBtk5Ush,1,1,localhost,000,51.222.14.76, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",31,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:29:02 localhost sshd[68720]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=51.222.14.76 ,1721593744.4112633,"Jul 21, 2024 @ 20:29:04.529",localhost,sshd,Jul 21 20:29:02,localhost, ,pam,log,"Jul 21, 2024 @ 20:29:04.529",/var/log/auth.log,France,2.3387,48.8582, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,Q0H91pABvQ4GvBtkBks2,1,1,localhost,000,152.89.198.106,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",34,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:30:16 localhost sshd[68764]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=152.89.198.106  user=root,1721593816.4116270,"Jul 21, 2024 @ 20:30:16.578",localhost,sshd,Jul 21 20:30:16,localhost, ,pam,log,"Jul 21, 2024 @ 20:30:16.578",/var/log/auth.log,United Kingdom,-0.1224,51.4964, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,REH91pABvQ4GvBtkBks2,1,1,localhost,000,152.89.198.106,root,28092,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",12,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 20:30:18 localhost sshd[68764]: Failed password for root from 152.89.198.106 port 28092 ssh2,1721593818.4116806,"Jul 21, 2024 @ 20:30:18.579",localhost,sshd,Jul 21 20:30:18,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:30:18.579",/var/log/auth.log,United Kingdom,-0.1224,51.4964, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,NkH71pABvQ4GvBtkg0t3,1,1,localhost,000,159.223.209.112,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",30,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:28:37 localhost sshd[68717]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=159.223.209.112  user=root,1721593718.4111086,"Jul 21, 2024 @ 20:28:38.506",localhost,sshd,Jul 21 20:28:37,localhost, ,pam,log,"Jul 21, 2024 @ 20:28:38.506",/var/log/auth.log,United States,-97.822,37.751, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,R0H-1pABvQ4GvBtkjEvZ,1,1,localhost,000,194.169.175.36,sshd, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",36,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:31:56 localhost sshd[68768]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=194.169.175.36  user=sshd,1721593916.4118308,"Jul 21, 2024 @ 20:31:56.681",localhost,sshd,Jul 21 20:31:56,localhost, ,pam,log,"Jul 21, 2024 @ 20:31:56.681",/var/log/auth.log,Germany,9.491,51.2993, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,VkED15ABvQ4GvBtkLEt9,1,1,localhost,000,42.96.43.25,root,62332,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",15,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 20:37:04 localhost sshd[68831]: Failed password for root from 42.96.43.25 port 62332 ssh2,1721594224.4135809,"Jul 21, 2024 @ 20:37:04.943",localhost,sshd,Jul 21 20:37:04,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:37:04.943",/var/log/auth.log,Vietnam,106,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,UkEB15ABvQ4GvBtkOEuD,1,1,localhost,000,82.223.3.83, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",51,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:34:55 localhost sshd[68825]: Failed password for invalid user sunsetsoft from 82.223.3.83 port 37894 ssh2,1721594096.4134746,"Jul 21, 2024 @ 20:34:56.822",localhost,sshd,Jul 21 20:34:55,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:34:56.822",/var/log/auth.log,Spain,-3.684,40.4172, , , , , , , , ,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,cEEJ15ABvQ4GvBtkN0t4,1,1,localhost,000,121.78.119.104, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",48,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 20:43:37 localhost sshd[68905]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=121.78.119.104 ,1721594619.4159105,"Jul 21, 2024 @ 20:43:39.322",localhost,sshd,Jul 21 20:43:37,localhost, ,pam,log,"Jul 21, 2024 @ 20:43:39.322",/var/log/auth.log,South Korea,126.9741,37.5112, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,cUEJ15ABvQ4GvBtkN0t4,1,1,localhost,000,121.78.119.104, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",65,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:43:39 localhost sshd[68905]: Failed password for invalid user sunsetsoft from 121.78.119.104 port 42124 ssh2,1721594621.4159620,"Jul 21, 2024 @ 20:43:41.324",localhost,sshd,Jul 21 20:43:39,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:43:41.324",/var/log/auth.log,South Korea,126.9741,37.5112, , , , , , , , ,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,X0EE15ABvQ4GvBtk2ksz,1,1,localhost,000,134.209.29.80, ,42632,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",56,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:38:49 localhost sshd[68842]: Invalid user vpn from 134.209.29.80 port 42632,1721594331.4151106,"Jul 21, 2024 @ 20:38:51.041",localhost,sshd,Jul 21 20:38:49,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:38:51.041",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England, , , ,London,vpn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,YUEE15ABvQ4GvBtk2ksz,1,1,localhost,000,134.209.29.80, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",57,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:38:52 localhost sshd[68842]: Failed password for invalid user vpn from 134.209.29.80 port 42632 ssh2,1721594333.4152140,"Jul 21, 2024 @ 20:38:53.043",localhost,sshd,Jul 21 20:38:52,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:38:53.043",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England, , , ,London,vpn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,bEEH15ABvQ4GvBtkT0st,1,1,localhost,000,170.64.210.239, ,57860,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",62,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 20:41:27 localhost sshd[68900]: Invalid user user from 170.64.210.239 port 57860,1721594489.4157003,"Jul 21, 2024 @ 20:41:29.201",localhost,sshd,Jul 21 20:41:27,localhost,sshd,sshd,log,"Jul 21, 2024 @ 20:41:29.201",/var/log/auth.log,United States,-97.822,37.751, , , , , , , , ,user, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
